"id","gen","sp","ssp","en","lat","lng","file","q","rec_length","species"
"479919","Dryocopus","pileatus","","Pileated Woodpecker",41.8913,-89.4909,"//www.xeno-canto.org/479919/download","A",50,"Dryocopus pileatus"
"460741","Dryocopus","pileatus","","Pileated Woodpecker",28.6456,-80.7199,"//www.xeno-canto.org/460741/download","A",34,"Dryocopus pileatus"
"451059","Dryocopus","pileatus","","Pileated Woodpecker",39.0585,-120.5752,"//www.xeno-canto.org/451059/download","A",65,"Dryocopus pileatus"
"433422","Dryocopus","pileatus","","Pileated Woodpecker",40.1226,-75.0635,"//www.xeno-canto.org/433422/download","A",21,"Dryocopus pileatus"
"433421","Dryocopus","pileatus","","Pileated Woodpecker",40.1226,-75.0635,"//www.xeno-canto.org/433421/download","A",11,"Dryocopus pileatus"
"420816","Dryocopus","pileatus","","Pileated Woodpecker",42.967,-76.7407,"//www.xeno-canto.org/420816/download","A",53,"Dryocopus pileatus"
"390741","Dryocopus","pileatus","","Pileated Woodpecker",48.5961,-114.0401,"//www.xeno-canto.org/390741/download","A",16,"Dryocopus pileatus"
"361074","Dryocopus","pileatus","","Pileated Woodpecker",40.616,-74.3499,"//www.xeno-canto.org/361074/download","A",62,"Dryocopus pileatus"
"351542","Dryocopus","pileatus","pileatus","Pileated Woodpecker",42.4462,-71.4134,"//www.xeno-canto.org/351542/download","A",3,"Dryocopus pileatus"
"342705","Dryocopus","pileatus","","Pileated Woodpecker",34.8643,-92.9353,"//www.xeno-canto.org/342705/download","A",139,"Dryocopus pileatus"
"326527","Dryocopus","pileatus","","Pileated Woodpecker",32.4441,-81.0214,"//www.xeno-canto.org/326527/download","A",8,"Dryocopus pileatus"
"290154","Dryocopus","pileatus","","Pileated Woodpecker",34.3998,-89.8076,"//www.xeno-canto.org/290154/download","A",21,"Dryocopus pileatus"
"269240","Dryocopus","pileatus","abieticola","Pileated Woodpecker",46.5738,-121.692,"//www.xeno-canto.org/269240/download","A",7,"Dryocopus pileatus"
"205553","Dryocopus","pileatus","","Pileated Woodpecker",47.9834,-90.3694,"//www.xeno-canto.org/205553/download","A",39,"Dryocopus pileatus"
"157763","Dryocopus","pileatus","","Pileated Woodpecker",40.1175,-75.0627,"//www.xeno-canto.org/157763/download","A",8,"Dryocopus pileatus"
"146292","Dryocopus","pileatus","","Pileated Woodpecker",39.6564,-120.5342,"//www.xeno-canto.org/146292/download","A",45,"Dryocopus pileatus"
"102028","Dryocopus","pileatus","","Pileated Woodpecker",35.6274,-83.7265,"//www.xeno-canto.org/102028/download","A",15,"Dryocopus pileatus"
"79094","Dryocopus","pileatus","pileatus","Pileated Woodpecker",35.3634,-84.1176,"//www.xeno-canto.org/79094/download","A",57,"Dryocopus pileatus"
"78708","Dryocopus","pileatus","pileatus","Pileated Woodpecker",35.6274,-83.7265,"//www.xeno-canto.org/78708/download","A",17,"Dryocopus pileatus"
"64545","Dryocopus","pileatus","pileatus","Pileated Woodpecker",33.4439,-85.8851,"//www.xeno-canto.org/64545/download","A",21,"Dryocopus pileatus"
"57938","Dryocopus","pileatus","","Pileated Woodpecker",42.9734059106784,-91.1313171376241,"//www.xeno-canto.org/57938/download","A",5,"Dryocopus pileatus"
"15180","Dryocopus","pileatus","","Pileated Woodpecker",35.2176,-85.922,"//www.xeno-canto.org/15180/download","A",50,"Dryocopus pileatus"
"379558","Caracara","cheriway","","Northern Crested Caracara",28.229,-80.813,"//www.xeno-canto.org/379558/download","A",7,"Caracara cheriway"
"361501","Caracara","cheriway","","Northern Crested Caracara",27.5495,-81.023,"//www.xeno-canto.org/361501/download","A",100,"Caracara cheriway"
"483212","Falco","sparverius","","American Kestrel",32.5458,-117.0737,"//www.xeno-canto.org/483212/download","A",104,"Falco sparverius"
"482875","Falco","sparverius","","American Kestrel",32.5458,-117.0737,"//www.xeno-canto.org/482875/download","A",66,"Falco sparverius"
"451253","Falco","sparverius","","American Kestrel",32.5593,-117.0928,"//www.xeno-canto.org/451253/download","A",5,"Falco sparverius"
"451207","Falco","sparverius","","American Kestrel",32.8814,-116.4632,"//www.xeno-canto.org/451207/download","A",15,"Falco sparverius"
"426298","Falco","sparverius","","American Kestrel",42.6284,-70.6479,"//www.xeno-canto.org/426298/download","A",6,"Falco sparverius"
"426297","Falco","sparverius","","American Kestrel",42.696,-70.8226,"//www.xeno-canto.org/426297/download","A",33,"Falco sparverius"
"420473","Falco","sparverius","","American Kestrel",39.5696,-119.6918,"//www.xeno-canto.org/420473/download","A",32,"Falco sparverius"
"420472","Falco","sparverius","","American Kestrel",39.5696,-119.6918,"//www.xeno-canto.org/420472/download","A",7,"Falco sparverius"
"375505","Falco","sparverius","sparverius","American Kestrel",41.836,-88.3793,"//www.xeno-canto.org/375505/download","A",143,"Falco sparverius"
"254589","Falco","sparverius","","American Kestrel",43.671,-103.4506,"//www.xeno-canto.org/254589/download","A",81,"Falco sparverius"
"254588","Falco","sparverius","","American Kestrel",43.671,-103.4506,"//www.xeno-canto.org/254588/download","A",85,"Falco sparverius"
"253328","Falco","sparverius","","American Kestrel",41.2432,-111.1604,"//www.xeno-canto.org/253328/download","A",12,"Falco sparverius"
"160904","Falco","sparverius","","American Kestrel",28.229,-80.813,"//www.xeno-canto.org/160904/download","A",27,"Falco sparverius"
"147272","Falco","sparverius","","American Kestrel",32.6287,-116.923,"//www.xeno-canto.org/147272/download","A",6,"Falco sparverius"
"138718","Falco","sparverius","sparverius","American Kestrel",36.2939,-120.9822,"//www.xeno-canto.org/138718/download","A",22,"Falco sparverius"
"371877","Falco","columbarius","richardsonii","Merlin",46.6562,-112.0365,"//www.xeno-canto.org/371877/download","A",5,"Falco columbarius"
"371876","Falco","columbarius","richardsonii","Merlin",46.6562,-112.0365,"//www.xeno-canto.org/371876/download","A",16,"Falco columbarius"
"371875","Falco","columbarius","richardsonii","Merlin",46.6562,-112.0365,"//www.xeno-canto.org/371875/download","A",28,"Falco columbarius"
"313348","Falco","columbarius","","Merlin",45.9768,-69.078,"//www.xeno-canto.org/313348/download","A",39,"Falco columbarius"
"36374","Falco","columbarius","suckleyi","Merlin",47.7109,-122.3056,"//www.xeno-canto.org/36374/download","A",44,"Falco columbarius"
"36360","Falco","columbarius","suckleyi","Merlin",47.7109,-122.3056,"//www.xeno-canto.org/36360/download","A",7,"Falco columbarius"
"375912","Falco","mexicanus","","Prairie Falcon",39.4218,-117.6468,"//www.xeno-canto.org/375912/download","A",18,"Falco mexicanus"
"109298","Falco","mexicanus","","Prairie Falcon",39.6639,-105.2028,"//www.xeno-canto.org/109298/download","A",24,"Falco mexicanus"
"109296","Falco","mexicanus","","Prairie Falcon",39.6639,-105.2028,"//www.xeno-canto.org/109296/download","A",46,"Falco mexicanus"
"448952","Falco","peregrinus","","Peregrine Falcon",32.686,-117.243,"//www.xeno-canto.org/448952/download","A",17,"Falco peregrinus"
"408645","Falco","peregrinus","anatum","Peregrine Falcon",36.2015,-121.7262,"//www.xeno-canto.org/408645/download","A",10,"Falco peregrinus"
"408644","Falco","peregrinus","anatum","Peregrine Falcon",36.2015,-121.7262,"//www.xeno-canto.org/408644/download","A",48,"Falco peregrinus"
"254335","Falco","peregrinus","","Peregrine Falcon",33.0495,-108.5382,"//www.xeno-canto.org/254335/download","A",10,"Falco peregrinus"
"34866","Falco","peregrinus","","Peregrine Falcon",47.4126,-119.1181,"//www.xeno-canto.org/34866/download","A",40,"Falco peregrinus"
"357408","Myiopsitta","monachus","","Monk Parakeet",28.2588,-81.2807,"//www.xeno-canto.org/357408/download","A",40,"Myiopsitta monachus"
"357406","Myiopsitta","monachus","","Monk Parakeet",28.2588,-81.2807,"//www.xeno-canto.org/357406/download","A",19,"Myiopsitta monachus"
"316276","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/316276/download","A",10,"Myiopsitta monachus"
"316273","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/316273/download","A",6,"Myiopsitta monachus"
"302263","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/302263/download","A",65,"Myiopsitta monachus"
"302262","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/302262/download","A",22,"Myiopsitta monachus"
"302261","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/302261/download","A",6,"Myiopsitta monachus"
"302260","Myiopsitta","monachus","","Monk Parakeet",26.1279,-80.3608,"//www.xeno-canto.org/302260/download","A",86,"Myiopsitta monachus"
"104199","Myiopsitta","monachus","","Monk Parakeet",28.2478,-82.7189,"//www.xeno-canto.org/104199/download","A",81,"Myiopsitta monachus"
"104197","Myiopsitta","monachus","","Monk Parakeet",28.2478,-82.7189,"//www.xeno-canto.org/104197/download","A",42,"Myiopsitta monachus"
"104196","Myiopsitta","monachus","","Monk Parakeet",28.2478,-82.7189,"//www.xeno-canto.org/104196/download","A",39,"Myiopsitta monachus"
"102130","Brotogeris","versicolurus","","White-winged Parakeet",25.862,-80.199,"//www.xeno-canto.org/102130/download","A",21,"Brotogeris versicolurus"
"102129","Brotogeris","versicolurus","","White-winged Parakeet",25.862,-80.199,"//www.xeno-canto.org/102129/download","A",116,"Brotogeris versicolurus"
"131453","Brotogeris","chiriri","","Yellow-chevroned Parakeet",34.1301,-118.1138,"//www.xeno-canto.org/131453/download","A",47,"Brotogeris chiriri"
"104495","Brotogeris","chiriri","","Yellow-chevroned Parakeet",25.6609,-80.3609,"//www.xeno-canto.org/104495/download","A",12,"Brotogeris chiriri"
"104493","Brotogeris","chiriri","","Yellow-chevroned Parakeet",25.6609,-80.3609,"//www.xeno-canto.org/104493/download","A",136,"Brotogeris chiriri"
"113921","Amazona","finschi","","Lilac-crowned Amazon",34.1889,-118.1525,"//www.xeno-canto.org/113921/download","A",42,"Amazona finschi"
"320571","Amazona","viridigenalis","","Red-crowned Amazon",34.1336,-118.2076,"//www.xeno-canto.org/320571/download","A",30,"Amazona viridigenalis"
"320551","Amazona","viridigenalis","","Red-crowned Amazon",34.1336,-118.2076,"//www.xeno-canto.org/320551/download","A",28,"Amazona viridigenalis"
"297448","Amazona","viridigenalis","","Red-crowned Amazon",34.3289,-118.4163,"//www.xeno-canto.org/297448/download","A",3,"Amazona viridigenalis"
"131451","Amazona","viridigenalis","","Red-crowned Amazon",34.1966,-118.1334,"//www.xeno-canto.org/131451/download","A",11,"Amazona viridigenalis"
"131450","Amazona","viridigenalis","","Red-crowned Amazon",34.1966,-118.1334,"//www.xeno-canto.org/131450/download","A",28,"Amazona viridigenalis"
"131449","Amazona","viridigenalis","","Red-crowned Amazon",34.1966,-118.1334,"//www.xeno-canto.org/131449/download","A",5,"Amazona viridigenalis"
"131444","Amazona","viridigenalis","","Red-crowned Amazon",34.1966,-118.1334,"//www.xeno-canto.org/131444/download","A",141,"Amazona viridigenalis"
"97493","Amazona","viridigenalis","","Red-crowned Amazon",34.13,-118.255,"//www.xeno-canto.org/97493/download","A",47,"Amazona viridigenalis"
"104396","Amazona","amazonica","","Orange-winged Amazon",25.6848,-80.2778,"//www.xeno-canto.org/104396/download","A",8,"Amazona amazonica"
"104395","Amazona","amazonica","","Orange-winged Amazon",25.6848,-80.2778,"//www.xeno-canto.org/104395/download","A",31,"Amazona amazonica"
"195967","Aratinga","nenday","","Nanday Parakeet",34.1592,-118.9584,"//www.xeno-canto.org/195967/download","A",12,"Aratinga nenday"
"104191","Aratinga","nenday","","Nanday Parakeet",27.792,-82.683,"//www.xeno-canto.org/104191/download","A",34,"Aratinga nenday"
"104190","Aratinga","nenday","","Nanday Parakeet",27.792,-82.683,"//www.xeno-canto.org/104190/download","A",29,"Aratinga nenday"
"277743","Psittacara","holochlorus","","Green Parakeet",26.1475,-97.9889,"//www.xeno-canto.org/277743/download","A",107,"Psittacara holochlorus"
"538052","Psittacara","mitratus","","Mitred Parakeet",47.5503,-122.2649,"//www.xeno-canto.org/538052/download","A",22,"Psittacara mitratus"
"104188","Psittacara","mitratus","","Mitred Parakeet",25.6609,-80.3609,"//www.xeno-canto.org/104188/download","A",21,"Psittacara mitratus"
"498595","Psittacara","erythrogenys","","Red-masked Parakeet",32.7205,-117.2503,"//www.xeno-canto.org/498595/download","A",10,"Psittacara erythrogenys"
"306121","Psittacara","erythrogenys","","Red-masked Parakeet",32.7415,-117.2137,"//www.xeno-canto.org/306121/download","A",9,"Psittacara erythrogenys"
"167939","Psittacara","erythrogenys","","Red-masked Parakeet",25.6815,-80.2724,"//www.xeno-canto.org/167939/download","A",43,"Psittacara erythrogenys"
"167936","Psittacara","erythrogenys","","Red-masked Parakeet",25.6815,-80.2724,"//www.xeno-canto.org/167936/download","A",53,"Psittacara erythrogenys"
"104397","Psittacara","erythrogenys","","Red-masked Parakeet",25.6848,-80.2778,"//www.xeno-canto.org/104397/download","A",11,"Psittacara erythrogenys"
"267026","Psittacula","krameri","","Rose-ringed Parakeet",35.4486,-118.9088,"//www.xeno-canto.org/267026/download","A",70,"Psittacula krameri"
"267025","Psittacula","krameri","","Rose-ringed Parakeet",35.3622,-119.0252,"//www.xeno-canto.org/267025/download","A",11,"Psittacula krameri"
"267024","Psittacula","krameri","","Rose-ringed Parakeet",35.3622,-119.0252,"//www.xeno-canto.org/267024/download","A",54,"Psittacula krameri"
"267023","Psittacula","krameri","","Rose-ringed Parakeet",35.3622,-119.0252,"//www.xeno-canto.org/267023/download","A",67,"Psittacula krameri"
"267022","Psittacula","krameri","","Rose-ringed Parakeet",35.3622,-119.0252,"//www.xeno-canto.org/267022/download","A",93,"Psittacula krameri"
"267021","Psittacula","krameri","","Rose-ringed Parakeet",35.3622,-119.0252,"//www.xeno-canto.org/267021/download","A",111,"Psittacula krameri"
"104202","Melopsittacus","undulatus","","Budgerigar",28.481,-82.651,"//www.xeno-canto.org/104202/download","A",118,"Melopsittacus undulatus"
"469513","Agapornis","roseicollis","","Rosy-faced Lovebird",33.5349,-111.9636,"//www.xeno-canto.org/469513/download","A",46,"Agapornis roseicollis"
"469512","Agapornis","roseicollis","","Rosy-faced Lovebird",33.5349,-111.9636,"//www.xeno-canto.org/469512/download","A",3,"Agapornis roseicollis"
"469511","Agapornis","roseicollis","","Rosy-faced Lovebird",33.5349,-111.9636,"//www.xeno-canto.org/469511/download","A",14,"Agapornis roseicollis"
"469510","Agapornis","roseicollis","","Rosy-faced Lovebird",33.5349,-111.9636,"//www.xeno-canto.org/469510/download","A",51,"Agapornis roseicollis"
"432873","Agapornis","roseicollis","","Rosy-faced Lovebird",32.2326,-110.9332,"//www.xeno-canto.org/432873/download","A",41,"Agapornis roseicollis"
"339567","Agapornis","roseicollis","","Rosy-faced Lovebird",33.5145,-111.906,"//www.xeno-canto.org/339567/download","A",116,"Agapornis roseicollis"
"267032","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267032/download","A",30,"Agapornis roseicollis"
"267031","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267031/download","A",99,"Agapornis roseicollis"
"267030","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267030/download","A",107,"Agapornis roseicollis"
"267029","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267029/download","A",39,"Agapornis roseicollis"
"267028","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267028/download","A",13,"Agapornis roseicollis"
"267027","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4763,-112.0906,"//www.xeno-canto.org/267027/download","A",73,"Agapornis roseicollis"
"191528","Agapornis","roseicollis","","Rosy-faced Lovebird",33.4448,-112.077,"//www.xeno-canto.org/191528/download","A",15,"Agapornis roseicollis"
"297520","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.4954,-110.8536,"//www.xeno-canto.org/297520/download","A",7,"Camptostoma imberbe"
"297519","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.4954,-110.8536,"//www.xeno-canto.org/297519/download","A",35,"Camptostoma imberbe"
"297518","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.4954,-110.8536,"//www.xeno-canto.org/297518/download","A",12,"Camptostoma imberbe"
"297503","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.7095,-111.0286,"//www.xeno-canto.org/297503/download","A",15,"Camptostoma imberbe"
"253364","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.7572,-110.8438,"//www.xeno-canto.org/253364/download","A",4,"Camptostoma imberbe"
"161346","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.7414,-110.8873,"//www.xeno-canto.org/161346/download","A",68,"Camptostoma imberbe"
"122803","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122803/download","A",15,"Camptostoma imberbe"
"122800","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122800/download","A",91,"Camptostoma imberbe"
"122799","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122799/download","A",137,"Camptostoma imberbe"
"122796","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.6101,-110.168,"//www.xeno-canto.org/122796/download","A",135,"Camptostoma imberbe"
"122795","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.334,-109.084,"//www.xeno-canto.org/122795/download","A",2,"Camptostoma imberbe"
"122794","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122794/download","A",38,"Camptostoma imberbe"
"122791","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122791/download","A",120,"Camptostoma imberbe"
"122788","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122788/download","A",54,"Camptostoma imberbe"
"122786","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.34,-109.273,"//www.xeno-canto.org/122786/download","A",27,"Camptostoma imberbe"
"34434","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.4173,-111.2387,"//www.xeno-canto.org/34434/download","A",15,"Camptostoma imberbe"
"34433","Camptostoma","imberbe","","Northern Beardless Tyrannulet",31.4173,-111.2387,"//www.xeno-canto.org/34433/download","A",24,"Camptostoma imberbe"
"529021","Sayornis","phoebe","","Eastern Phoebe",27.6108,-80.7572,"//www.xeno-canto.org/529021/download","A",3,"Sayornis phoebe"
"472498","Sayornis","phoebe","","Eastern Phoebe",35.987,-87.145,"//www.xeno-canto.org/472498/download","A",30,"Sayornis phoebe"
"470950","Sayornis","phoebe","","Eastern Phoebe",40.8918,-91.0756,"//www.xeno-canto.org/470950/download","A",78,"Sayornis phoebe"
"410837","Sayornis","phoebe","","Eastern Phoebe",42.7059,-71.6195,"//www.xeno-canto.org/410837/download","A",51,"Sayornis phoebe"
"388696","Sayornis","phoebe","","Eastern Phoebe",46.6008,-85.2239,"//www.xeno-canto.org/388696/download","A",53,"Sayornis phoebe"
"376069","Sayornis","phoebe","","Eastern Phoebe",40.6052,-74.2495,"//www.xeno-canto.org/376069/download","A",44,"Sayornis phoebe"
"375493","Sayornis","phoebe","","Eastern Phoebe",41.905,-72.2892,"//www.xeno-canto.org/375493/download","A",33,"Sayornis phoebe"
"370485","Sayornis","phoebe","","Eastern Phoebe",39.107,-96.6085,"//www.xeno-canto.org/370485/download","A",36,"Sayornis phoebe"
"363519","Sayornis","phoebe","","Eastern Phoebe",42.4462,-71.4134,"//www.xeno-canto.org/363519/download","A",5,"Sayornis phoebe"
"354815","Sayornis","phoebe","","Eastern Phoebe",31.9237,-81.0559,"//www.xeno-canto.org/354815/download","A",30,"Sayornis phoebe"
"344280","Sayornis","phoebe","","Eastern Phoebe",28.229,-80.813,"//www.xeno-canto.org/344280/download","A",87,"Sayornis phoebe"
"318747","Sayornis","phoebe","","Eastern Phoebe",42.0326,-79.4386,"//www.xeno-canto.org/318747/download","A",34,"Sayornis phoebe"
"316236","Sayornis","phoebe","","Eastern Phoebe",37.8171,-84.688,"//www.xeno-canto.org/316236/download","A",20,"Sayornis phoebe"
"308402","Sayornis","phoebe","","Eastern Phoebe",42.7335,-83.0753,"//www.xeno-canto.org/308402/download","A",30,"Sayornis phoebe"
"290116","Sayornis","phoebe","","Eastern Phoebe",34.4075,-89.8349,"//www.xeno-canto.org/290116/download","A",63,"Sayornis phoebe"
"178126","Sayornis","phoebe","","Eastern Phoebe",45.5344,-92.7442,"//www.xeno-canto.org/178126/download","A",69,"Sayornis phoebe"
"173954","Sayornis","phoebe","","Eastern Phoebe",41.8249,-72.2374,"//www.xeno-canto.org/173954/download","A",25,"Sayornis phoebe"
"132866","Sayornis","phoebe","","Eastern Phoebe",47.5392,-94.8263,"//www.xeno-canto.org/132866/download","A",18,"Sayornis phoebe"
"99544","Sayornis","phoebe","","Eastern Phoebe",44.942,-93.259,"//www.xeno-canto.org/99544/download","A",24,"Sayornis phoebe"
"57258","Sayornis","phoebe","","Eastern Phoebe",42.9734059106784,-91.1313171376241,"//www.xeno-canto.org/57258/download","A",48,"Sayornis phoebe"
"49875","Sayornis","phoebe","","Eastern Phoebe",38.077,-81.0589,"//www.xeno-canto.org/49875/download","A",59,"Sayornis phoebe"
"49046","Sayornis","phoebe","","Eastern Phoebe",41.92,-70.543,"//www.xeno-canto.org/49046/download","A",20,"Sayornis phoebe"
"14858","Sayornis","phoebe","","Eastern Phoebe",37.03586,-104.74805,"//www.xeno-canto.org/14858/download","A",23,"Sayornis phoebe"
"14857","Sayornis","phoebe","","Eastern Phoebe",37.03586,-104.74805,"//www.xeno-canto.org/14857/download","A",36,"Sayornis phoebe"
"14856","Sayornis","phoebe","","Eastern Phoebe",37.03586,-104.74805,"//www.xeno-canto.org/14856/download","A",30,"Sayornis phoebe"
"10175","Sayornis","phoebe","","Eastern Phoebe",41.405656,-80.385418,"//www.xeno-canto.org/10175/download","A",61,"Sayornis phoebe"
"1376","Sayornis","phoebe","","Eastern Phoebe",33.8751,-80.7501,"//www.xeno-canto.org/1376/download","A",8,"Sayornis phoebe"
"1375","Sayornis","phoebe","","Eastern Phoebe",33.8751,-80.7501,"//www.xeno-canto.org/1375/download","A",11,"Sayornis phoebe"
"486800","Sayornis","nigricans","","Black Phoebe",32.5458,-117.0737,"//www.xeno-canto.org/486800/download","A",69,"Sayornis nigricans"
"454882","Sayornis","nigricans","","Black Phoebe",26.1762,-98.3862,"//www.xeno-canto.org/454882/download","A",116,"Sayornis nigricans"
"452150","Sayornis","nigricans","","Black Phoebe",31.4,-111.088,"//www.xeno-canto.org/452150/download","A",12,"Sayornis nigricans"
"451252","Sayornis","nigricans","","Black Phoebe",32.5593,-117.0928,"//www.xeno-canto.org/451252/download","A",12,"Sayornis nigricans"
"450999","Sayornis","nigricans","","Black Phoebe",32.5547,-117.0634,"//www.xeno-canto.org/450999/download","A",35,"Sayornis nigricans"
"449522","Sayornis","nigricans","","Black Phoebe",32.686,-117.243,"//www.xeno-canto.org/449522/download","A",140,"Sayornis nigricans"
"413436","Sayornis","nigricans","","Black Phoebe",32.7995,-117.0705,"//www.xeno-canto.org/413436/download","A",90,"Sayornis nigricans"
"413434","Sayornis","nigricans","","Black Phoebe",32.7995,-117.0705,"//www.xeno-canto.org/413434/download","A",69,"Sayornis nigricans"
"408976","Sayornis","nigricans","semiater","Black Phoebe",31.5001,-110.8446,"//www.xeno-canto.org/408976/download","A",79,"Sayornis nigricans"
"398477","Sayornis","nigricans","","Black Phoebe",31.901,-109.2288,"//www.xeno-canto.org/398477/download","A",12,"Sayornis nigricans"
"384905","Sayornis","nigricans","","Black Phoebe",31.497,-110.8507,"//www.xeno-canto.org/384905/download","A",17,"Sayornis nigricans"
"357024","Sayornis","nigricans","","Black Phoebe",38.3146,-122.3725,"//www.xeno-canto.org/357024/download","A",30,"Sayornis nigricans"
"353668","Sayornis","nigricans","","Black Phoebe",34.4146,-119.8765,"//www.xeno-canto.org/353668/download","A",11,"Sayornis nigricans"
"351287","Sayornis","nigricans","","Black Phoebe",37.5964,-120.0039,"//www.xeno-canto.org/351287/download","A",27,"Sayornis nigricans"
"322227","Sayornis","nigricans","semiater","Black Phoebe",31.906,-109.1543,"//www.xeno-canto.org/322227/download","A",115,"Sayornis nigricans"
"297441","Sayornis","nigricans","","Black Phoebe",35.9792,-118.3637,"//www.xeno-canto.org/297441/download","A",3,"Sayornis nigricans"
"208933","Sayornis","nigricans","","Black Phoebe",26.1267,-97.9529,"//www.xeno-canto.org/208933/download","A",26,"Sayornis nigricans"
"198768","Sayornis","nigricans","","Black Phoebe",32.6871,-117.244,"//www.xeno-canto.org/198768/download","A",23,"Sayornis nigricans"
"192057","Sayornis","nigricans","","Black Phoebe",32.5458,-117.0737,"//www.xeno-canto.org/192057/download","A",32,"Sayornis nigricans"
"192051","Sayornis","nigricans","","Black Phoebe",32.5458,-117.0737,"//www.xeno-canto.org/192051/download","A",45,"Sayornis nigricans"
"192018","Sayornis","nigricans","","Black Phoebe",32.6809,-116.8189,"//www.xeno-canto.org/192018/download","A",55,"Sayornis nigricans"
"192016","Sayornis","nigricans","","Black Phoebe",32.6809,-116.8189,"//www.xeno-canto.org/192016/download","A",91,"Sayornis nigricans"
"192013","Sayornis","nigricans","","Black Phoebe",32.6809,-116.8189,"//www.xeno-canto.org/192013/download","A",34,"Sayornis nigricans"
"185245","Sayornis","nigricans","","Black Phoebe",33.8932,-111.4827,"//www.xeno-canto.org/185245/download","A",14,"Sayornis nigricans"
"173172","Sayornis","nigricans","","Black Phoebe",31.6071,-111.041,"//www.xeno-canto.org/173172/download","A",85,"Sayornis nigricans"
"124433","Sayornis","nigricans","semiater","Black Phoebe",31.788,-110.639,"//www.xeno-canto.org/124433/download","A",49,"Sayornis nigricans"
"124431","Sayornis","nigricans","semiater","Black Phoebe",31.34,-109.273,"//www.xeno-canto.org/124431/download","A",80,"Sayornis nigricans"
"34647","Sayornis","nigricans","semiater","Black Phoebe",31.8848,-109.1756,"//www.xeno-canto.org/34647/download","A",47,"Sayornis nigricans"
"545465","Sayornis","saya","","Say's Phoebe",32.5837,-117.0429,"//www.xeno-canto.org/545465/download","A",119,"Sayornis saya"
"538579","Sayornis","saya","","Say's Phoebe",39.9389,-105.2582,"//www.xeno-canto.org/538579/download","A",47,"Sayornis saya"
"516239","Sayornis","saya","","Say's Phoebe",33.177,-115.619,"//www.xeno-canto.org/516239/download","A",45,"Sayornis saya"
"516238","Sayornis","saya","","Say's Phoebe",33.177,-115.619,"//www.xeno-canto.org/516238/download","A",73,"Sayornis saya"
"516234","Sayornis","saya","","Say's Phoebe",33.177,-115.619,"//www.xeno-canto.org/516234/download","A",35,"Sayornis saya"
"509625","Sayornis","saya","","Say's Phoebe",47.5869,-119.3413,"//www.xeno-canto.org/509625/download","A",80,"Sayornis saya"
"480944","Sayornis","saya","","Say's Phoebe",41.8639,-119.0096,"//www.xeno-canto.org/480944/download","A",83,"Sayornis saya"
"474145","Sayornis","saya","saya","Say's Phoebe",31.8555,-110.9617,"//www.xeno-canto.org/474145/download","A",34,"Sayornis saya"
"418009","Sayornis","saya","","Say's Phoebe",38.4638,-114.706,"//www.xeno-canto.org/418009/download","A",36,"Sayornis saya"
"367883","Sayornis","saya","","Say's Phoebe",34.0188,-116.163,"//www.xeno-canto.org/367883/download","A",8,"Sayornis saya"
"341963","Sayornis","saya","","Say's Phoebe",46.8191,-120.9333,"//www.xeno-canto.org/341963/download","A",16,"Sayornis saya"
"278473","Sayornis","saya","","Say's Phoebe",45.7191,-102.1587,"//www.xeno-canto.org/278473/download","A",74,"Sayornis saya"
